StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,DistributionChannel,UserLanguage,Consent2,Q1,Q2,Q3,Q4_1,Q5_1,Q6a,Q6b,Q6b_5_TEXT,Q7,Q8,Q8_5_TEXT,Q9,Q9_5_TEXT,Q10,Q10_5_TEXT,Q11,Q11_5_TEXT,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_5_TEXT,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q17,Q18,Q19,Q20,Q21,Q22a_1,Q22a_2,Q22a_3,Q22b,Q23,Q23_5_TEXT,Q24,Q25,Q26,Q27,Q27_4_TEXT,Q28,Q29,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q32_9,Q33a_1,Q33a_2,Q33a_3,Q33a_4,Q33a_5,Q33a_6,Q80_1,Q80_2,Q80_3,Q80_4,Q80_5,Q80_6,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35a,Q35b,Q35c,Q35d,Q35e,Q35f,Q35g,Q35h,Q35i,Q35j,Q35k,Q35l,Q36,Q36_7_TEXT,Q38,Q38_4_TEXT,Q39,Q40,Q40_12_TEXT,Q41,Q42,Q43,Q44,Q45,Q46,Q48,Social,Private,Public,Control,yob,gender,FSA,PR,FED2013,CSD,PCtype,FEDENAME,CSDNAME,CSDTYPE,LANDAREA,pop_2021,pop_density,geo_good
2022-05-26T12:34:49Z,2022-05-26T12:39:38Z,100,289,1,2022-05-26T12:39:39Z,anonymous,EN,1,1,1,unemployement,6,7,1,2,,2,2,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,66,72,56,43,64,51,39,51,2,2,3,1,1,3,2,2,2,2,1,3,3,2,1,2,1,1,,2,2,2,1,,1,1500,2,6,7,8,5,6,7,11,7,11,8,10,10,8,10,9,9,9,9,8,10,8,11,11,8,9,10,10,50,75,50,50,25,7,8,9,10,11,11,,no,,yes,,nice,,easy,,tough,,get access,4,,1,,8,1,,1,152000,NA,1,1,NA,2,NA,1,NA,NA,1969,1,L5V,35,35062,3521005,1,Mississauga--Malton,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-26T13:59:43Z,2022-05-26T14:12:36Z,100,772,1,2022-05-26T14:12:36Z,anonymous,EN,1,4,4,How badly they handled covid 19 pandemic,5,2,1,1,,4,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,1,,71,75,67,63,67,67,57,56,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,,1,2,2,2,,2,NA,3,3,3,3,4,5,5,6,2,6,10,1,4,11,10,6,11,10,10,11,11,11,11,11,11,11,11,11,100,100,100,100,100,11,11,11,11,11,11,,More affordable,,More and more cheaper,,Affordable prices,,Affordable,,Affordable,,Cheap,2,,1,,9,2,,1,50000,NA,1,1,1,1,1,NA,NA,NA,1974,1,M2J,35,35020,3520005,1,Don Valley North,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T22:47:23Z,2022-05-26T23:01:19Z,100,835,1,2022-05-26T23:01:20Z,anonymous,EN,1,4,4,No,10,1,2,NA,,3,NA,,2,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,NA,100,11,55,37,6,7,12,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,,1,1,2,2,,2,600,2,5,2,2,2,2,2,9,8,7,10,10,7,6,8,6,10,8,7,10,7,10,9,10,9,10,8,11,50,50,25,50,50,5,9,8,8,8,9,I don't know,,,I don't know,,I don't know,,I don't know,,I don't know,,I don't know,4,,2,,6,6,,1,15000,NA,6,2,1,6,1,NA,NA,NA,1993,2,K1G,35,35077,3506008,1,Ottawa South,Ottawa,CV,2788.1967,1017449,364.91292023980947,1
2022-05-26T10:42:21Z,2022-05-26T10:46:39Z,100,258,1,2022-05-26T10:46:39Z,anonymous,EN,1,3,3,climate change,6,7,1,1,,1,1,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,64,2,100,71,2,NA,NA,NA,2,2,2,2,2,2,2,3,3,1,3,3,3,2,4,3,3,2,,2,2,2,2,,2,2000,2,11,11,6,6,3,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,25,50,0,50,100,11,11,11,11,11,11,,We have room,,We have room,,We have room,,We have room,,We have room,,We have room,6,,2,,10,1,,2,55000,NA,6,2,1,3,NA,NA,NA,1,1987,2,L6B,35,35054,3519036,1,Markham--Stouffville,Markham,CY,210.9319,338503,1604.7975673665292,1
2022-05-21T08:02:26Z,2022-05-21T08:11:30Z,100,543,1,2022-05-21T08:11:31Z,anonymous,EN,1,2,2,healthcare,7,6,2,NA,,1,3,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,47,13,91,71,9,51,87,64,2,2,2,2,2,2,2,3,3,1,3,3,3,2,2,2,2,2,,1,1,1,1,,2,1600,2,11,11,11,11,11,11,9,9,1,1,1,10,9,11,11,11,11,11,1,9,7,1,1,9,7,6,10,25,100,25,75,100,NA,6,6,6,9,8,,,,,,,,,,I think they give the family more space,,They give families more space,1,,2,,9,1,,2,90000,NA,3,1,2,1,NA,1,NA,NA,1982,2,K7S,35,35086,3547003,1,Renfrew--Nipissing--Pembroke,McNab/Braeside,TP,255.2754,7591,29.73651201800095,1
2022-05-19T17:01:48Z,2022-05-19T17:45:05Z,100,2596,1,2022-05-19T17:45:05Z,anonymous,EN,1,3,3,Harder for immigrants to succeed,5,5,3,NA,,1,4,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,NA,1,NA,3,1,2,3,2,3,2,2,3,1,4,,1,1,1,2,,1,2000,1,1,6,4,11,11,1,11,11,7,11,11,11,11,11,11,6,4,7,7,9,3,4,2,9,3,7,1,100,100,100,100,100,1,3,3,11,11,11,More people more pollination,,More pollution,,Pollution/ crowded,,,I don’t support,,Because we want space in our homes,,Affordable,1,,2,,10,1,,2,39000,NA,4,1,2,1,1,NA,NA,NA,1986,2,K1V,35,35077,3506008,1,Ottawa South,Ottawa,CV,2788.1967,1017449,364.91292023980947,1
2022-05-26T10:45:08Z,2022-05-26T10:52:53Z,100,464,1,2022-05-26T10:52:54Z,anonymous,EN,1,1,1,Peace,4,5,1,2,,2,6,,NA,,NA,,6,,NA,NA,NA,NA,NA,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,2,NA,4,3,3,3,3,3,3,3,2,2,2,6,,NA,2,3,2,,2,500,2,1,1,1,1,1,2,12,NA,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,100,100,100,100,100,12,12,12,12,12,12,,,,,,,,,,,,,1,,2,,5,12,,1,700,NA,4,1,4,5,NA,NA,1,NA,1995,2,L9A,35,35037,3525005,1,Hamilton Mountain,Hamilton,C,1118.3101,569353,509.11907171365084,1
2022-05-26T11:08:07Z,2022-05-26T11:27:19Z,100,1151,1,2022-05-26T11:27:20Z,anonymous,EN,1,3,3,Mental Health and homelessness,6,7,2,NA,,2,3,,NA,,NA,,NA,,1,1,NA,NA,NA,NA,NA,,61,56,82,NA,29,63,74,NA,2,2,4,1,2,1,2,3,3,3,3,3,3,3,3,3,2,2,,2,2,3,2,,2,1294,2,1,1,1,1,1,1,12,1,1,11,2,11,11,11,1,10,12,12,11,7,5,12,12,11,8,12,1,75,100,75,50,75,7,7,6,5,8,9,,I think any housing available is needed,,I support any housing that is needed,,,Higher costs associated with condo living,,,I believe people should be afforded the chance of living in a house and not just buildings,,Same as above,1,,2,,6,6,,1,39000,NA,4,1,2,4,NA,NA,NA,1,1973,2,M1K,35,35098,3520005,1,Scarborough Southwest,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T08:30:35Z,2022-05-26T08:46:11Z,100,935,1,2022-05-26T08:46:11Z,anonymous,EN,1,2,2,Climate change,8,9,1,3,,1,3,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,60,6,100,57,8,57,90,55,2,2,4,2,2,1,2,3,3,2,NA,3,3,2,3,2,3,2,,1,1,2,1,,2,1700,2,11,11,11,6,4,3,8,6,5,6,6,8,9,8,3,9,5,8,7,7,7,5,5,7,9,8,8,25,50,0,50,75,9,7,7,7,8,8,,It will allow for more peoplw to live in thw area,,There is a high need for housing,,High need for housing options,,High need for housing options,,Same as above,,Same as above,2,,2,,9,1,,2,115000,NA,1,1,4,3,NA,NA,1,NA,1988,2,N8S,35,35116,3537039,1,Windsor--Tecumseh,Windsor,CY,146.0197,229660,1572.8014781567144,1
2022-05-26T07:29:23Z,2022-05-26T07:48:00Z,100,1116,1,2022-05-26T07:48:00Z,anonymous,EN,1,2,2,health care,7,7,1,1,,1,1,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,86,15,72,49,10,67,79,NA,1,1,2,1,1,1,2,3,2,3,3,2,2,1,3,2,2,1,,1,1,2,1,,2,300,2,11,11,11,11,11,11,9,2,3,8,9,7,9,7,7,9,9,10,10,10,10,4,9,9,9,6,8,50,100,0,100,100,10,10,10,10,3,4,,not invasive,,need more units,,more options,,why not - need more units,need to maximize houseing,,to maximize house units,,2,,1,,9,3,,1,244000,NA,1,2,2,2,1,NA,NA,NA,1958,1,M6G,35,35110,3520005,1,University--Rosedale,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T10:42:49Z,2022-05-26T11:08:43Z,100,1554,1,2022-05-26T11:08:44Z,anonymous,EN,1,2,2,Inflation,8,10,1,2,,1,2,,NA,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,5,86,41,52,96,4,46,41,3,3,4,3,3,3,2,3,2,3,3,1,3,3,1,3,1,3,,2,1,3,1,,2,1000,2,1,1,4,9,11,11,11,9,10,11,10,6,9,11,1,9,1,8,1,6,11,8,11,11,11,11,1,75,75,75,75,75,7,5,7,5,8,9,,Good mix of housing and people,"Too big, no community interaction",,,Good mix of housing and people,"Too big, no community interaction",,,Home ownership improves a neighborhood,,Home ownership improves a neighborhood,5,,1,,9,1,,2,140000,NA,2,1,3,1,NA,1,NA,NA,1990,1,N5Y,NA,35052,3539036,NA,London North Centre,London,CY,420.4995,422324,1004.3388874421967,1
2022-05-26T08:14:27Z,2022-05-26T08:19:36Z,100,308,1,2022-05-26T08:19:36Z,anonymous,EN,1,1,1,the environment,1,5,1,1,,5,NA,,NA,,3,,NA,,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,2,2,3,3,,2,1200,2,11,9,7,5,3,1,10,9,9,8,9,10,8,9,8,9,8,9,8,9,8,9,8,9,8,8,9,50,75,25,50,100,8,9,8,9,8,9,,more housing,,more housing,,more housing,,more housing,,more housing,,more housing,1,,2,,9,1,,2,47500,NA,6,2,4,1,NA,NA,1,NA,1992,2,L1J,35,35074,3518013,1,Oshawa,Oshawa,CY,145.7163,175383,1203.5921856374339,1
2022-05-19T15:19:32Z,2022-05-19T15:41:02Z,100,1290,1,2022-05-19T15:41:03Z,anonymous,EN,1,2,2,climate change,10,10,1,3,,1,1,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,61,0,72,80,0,63,71,92,2,2,4,2,2,1,2,3,3,2,3,3,3,2,4,2,3,2,,3,1,2,1,,2,1800,2,11,11,11,11,8,6,8,8,1,7,8,8,11,8,1,11,9,11,4,11,6,1,8,9,8,9,11,0,50,25,50,100,11,1,11,1,11,11,,There is a lack of rental housing in my community and there is land space to accommodate this size of buildings without overtaxing infrastructure,This is a small rural community that does not have the infrastructure (including schools and other social services) to properly service a building of this size.,,,This is a reasonable size in my community based on our rural profile.,See response to rental tower above.,,,Parts of the community is still reliant on septic/well services and this can serve a single detached house.,,Lot sizes can accommodate this configuration.,5,,2,,9,4,,3,150000,NA,2,1,2,6,NA,NA,NA,1,1960,2,K0E,35,35050,3507004,2,Leeds--Grenville--Thousand Islands and Rideau Lakes,Edwardsburgh/Cardinal,TP,309.914,7505,24.216395516175456,1
2022-05-22T09:01:24Z,2022-05-22T09:13:10Z,100,706,1,2022-05-22T09:13:11Z,anonymous,EN,1,3,2,reducing the cost of living,8,8,1,3,,2,3,,NA,,NA,,NA,,1,1,NA,NA,NA,NA,NA,,0,0,58,21,0,1,48,1,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,3,2,,2,2,5,1,,1,3000,2,11,10,9,8,7,6,10,8,11,11,8,9,11,11,11,11,11,11,8,11,9,8,3,10,10,6,10,25,0,0,50,50,11,7,11,4,4,8,,It provides more spaces without causing a huge building in an area that has no tall condos,,It is tall but not excessively tall.  Our area does not allow buildings to be higher than what is currently existing,,It isn't overly intrusive and doesn't tower over current housing,,,it takes up too much space that a multi dwelling building could occupy.  Single house is not a good use of space,,,we currently have this type and it would not be unusual,1,,2,,9,1,,2,96000,NA,1,NA,3,1,1,NA,NA,NA,1970,2,L5A,35,35061,3521005,1,Mississauga--Lakeshore,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-18T17:20:31Z,2022-05-18T17:25:19Z,100,288,1,2022-05-18T17:25:19Z,anonymous,EN,1,2,2,Inflation,5,4,1,1,,2,1,,NA,,NA,,NA,,1,NA,NA,NA,NA,NA,NA,,55,22,21,10,16,62,48,48,1,1,1,1,1,1,1,2,1,1,1,1,3,3,3,3,2,1,,2,2,4,2,,2,1800,2,11,10,10,8,6,5,7,8,9,9,5,7,7,8,7,9,7,9,9,9,8,9,8,9,9,10,10,75,25,75,25,75,10,10,8,9,9,9,,Because we need more,,Because we require more,,Because we require more,,Because we require more,,Because we require more,,Because we require more,1,,2,,9,1,,1,96000,NA,2,2,2,3,1,NA,NA,NA,NA,2,M4K,35,35109,3520005,1,Toronto--Danforth,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-26T11:41:57Z,2022-05-26T11:57:47Z,100,949,1,2022-05-26T11:57:47Z,anonymous,EN,1,2,2,Violence,0,0,1,2,,2,2,,NA,,NA,,NA,,NA,NA,NA,1,NA,NA,NA,,55,88,53,0,70,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,,2,1,2,2,,2,1100,1,11,1,1,1,1,1,10,11,10,10,10,11,11,11,11,9,10,11,10,10,11,11,5,9,11,11,11,100,100,0,100,0,9,10,9,11,10,9,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,4,,2,,7,1,,1,48000,NA,6,2,1,2,NA,NA,NA,1,1987,2,L5M,35,35060,3521005,1,Mississauga--Erin Mills,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-26T08:37:15Z,2022-05-26T08:43:28Z,100,373,1,2022-05-26T08:43:28Z,anonymous,EN,1,4,2,Covid,8,8,1,2,,1,6,,NA,,NA,,6,,1,NA,1,1,NA,NA,NA,,10,51,19,19,51,8,9,9,3,3,3,3,3,3,3,2,2,2,2,2,2,4,3,3,2,6,,NA,2,1,1,,2,1000,2,11,10,9,8,7,6,9,7,10,10,9,8,5,8,11,4,8,10,4,6,8,8,6,9,10,9,6,75,75,75,75,75,5,4,5,4,8,7,To Tall,,To Tall,,To Tall,,To Tall,,,Good for the area,,Good for the area,3,,1,,9,1,,1,125000,NA,1,1,4,1,1,NA,NA,NA,1975,1,M9P,35,35027,3520005,1,Etobicoke Centre,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-19T14:43:47Z,2022-05-19T15:08:02Z,100,1454,1,2022-05-19T15:08:02Z,anonymous,EN,1,2,2,Affordable rent,5,5,3,NA,,6,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,1,,54,53,52,54,NA,NA,NA,NA,3,1,4,3,2,4,2,3,3,3,3,3,3,1,1,1,1,6,,NA,1,2,2,,2,2300,2,8,7,5,4,3,1,6,12,12,12,12,12,12,8,6,8,2,6,8,6,6,6,6,10,10,11,11,50,50,50,50,100,11,6,11,6,11,10,,"Honestly I think that, 6 storey rental building is enough and less money",,,,"Is enough, less money and more faster to building",,,,Because always the most people want to live separate for privacity,,Because always the most people want to live separate for privacity,6,,2,,9,7,,2,50000,NA,1,1,4,4,NA,NA,NA,1,1978,2,L5K,35,35061,3521005,1,Mississauga--Lakeshore,Mississauga,CY,292.7442,717961,2452.519981608517,1
2022-05-22T20:02:15Z,2022-05-22T20:15:06Z,100,770,1,2022-05-22T20:15:06Z,anonymous,EN,1,4,2,Housing affordability,8,8,1,2,,1,2,,NA,,NA,,NA,,1,NA,1,NA,NA,NA,NA,,0,82,0,NA,86,0,0,NA,3,3,4,3,3,3,3,2,2,2,3,3,3,4,2,4,1,3,,1,2,1,2,,2,1800,1,11,11,9,8,7,6,11,9,6,11,6,7,11,9,10,10,8,11,10,10,10,9,6,11,9,9,10,25,25,0,50,0,12,12,12,12,12,12,,,,,,,,,,,,,3,,2,,9,1,,1,180000,NA,1,1,6,1,NA,1,NA,NA,1981,2,M6B,35,35024,3520005,1,Eglinton--Lawrence,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-19T15:46:38Z,2022-05-19T15:52:59Z,100,380,1,2022-05-19T15:52:59Z,anonymous,EN,1,2,2,Poverty,8,9,1,3,,1,1,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,87,5,65,53,5,91,53,66,1,1,1,1,1,1,1,2,2,2,3,3,3,2,4,2,4,1,,2,1,2,1,,2,200,2,9,7,3,NA,1,1,11,8,6,6,6,10,9,9,9,10,11,11,9,9,10,3,9,8,3,2,8,25,50,25,75,75,9,6,9,10,10,10,,Good use of space.,,,,Many people need housing.,,Some people might like it.,,I love mine.,,Better price,1,,1,,9,3,,3,75000,NA,1,1,2,4,NA,NA,1,NA,1953,1,K0L,35,35071,3515005,2,Northumberland--Peterborough South,Otonabee-South Monaghan,TP,346.1528,7087,20.473617431377125,1
2022-05-26T07:49:45Z,2022-05-26T08:02:38Z,100,772,1,2022-05-26T08:02:38Z,anonymous,EN,1,1,2,housing affordability,10,10,1,2,,5,NA,,NA,,1,,NA,,NA,1,NA,NA,NA,NA,NA,,94,17,14,9,0,91,0,0,1,1,1,1,1,1,1,3,3,3,3,2,3,1,4,2,4,1,,1,1,2,1,,2,2500,2,11,11,11,11,8,6,11,11,8,10,7,10,7,6,9,11,11,11,4,9,8,10,5,10,10,11,11,100,25,0,100,100,1,1,3,1,11,10,we don't have any now-let's keep it that way,,way to high for mty area,,don't have condos now and don't want them in future,,don't have condos now and don't want them in future,,,that's what we have now-let's keep it that way,,i can live with that-and they are more affordable,1,,1,,9,4,,2,175000,NA,1,1,5,1,NA,1,NA,NA,1959,1,L6A,35,35043,3519028,1,King--Vaughan,Vaughan,CY,272.4441,323103,1185.9423639564961,1
2022-05-26T09:15:50Z,2022-05-26T09:30:31Z,100,881,1,2022-05-26T09:30:32Z,anonymous,EN,1,2,2,cost of living,5,5,2,NA,,2,3,,NA,,NA,,NA,,NA,NA,NA,NA,NA,1,NA,,62,70,70,NA,71,NA,NA,NA,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,1,,2,1500,2,6,5,2,1,1,1,12,7,7,7,7,7,7,7,7,6,6,8,6,6,6,7,7,7,7,7,7,75,75,50,50,50,6,6,8,7,8,8,,,,,,as is,,as is,,as is,,as is,2,,2,,7,3,,2,33000,NA,4,1,2,1,NA,1,NA,NA,1970,2,L3S,35,35055,3519036,1,Markham--Thornhill,Markham,CY,210.9319,338503,1604.7975673665292,1
2022-05-26T07:21:39Z,2022-05-26T07:27:44Z,100,365,1,2022-05-26T07:27:44Z,anonymous,EN,1,4,4,I do not know.,NA,0,2,NA,,4,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,1,NA,,0,0,0,NA,0,0,NA,NA,3,3,3,3,3,3,3,1,2,2,2,1,2,4,4,4,4,6,,NA,2,5,3,,2,NA,2,1,1,1,1,1,1,11,12,12,12,12,11,12,11,11,12,11,11,12,12,12,12,12,12,12,12,12,0,NA,NA,NA,NA,1,1,1,1,1,1,I do not know.,,I do not know.,,I do not know.,,I do not know.,,I do not know.,,I do not know.,,6,,2,,9,5,,2,1,NA,6,2,3,6,NA,NA,NA,1,1997,2,L4N,35,35005,3543042,1,Barrie--Springwater--Oro-Medonte,Barrie,CY,99.0088,147829,1493.0895031552752,1
2022-05-26T13:17:54Z,2022-05-26T13:30:27Z,100,753,1,2022-05-26T13:30:27Z,anonymous,EN,1,2,2,affording groceries,4,5,2,NA,,6,NA,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,56,13,72,72,10,56,85,74,1,1,4,1,1,1,2,2,3,2,2,2,3,2,2,2,2,2,,3,2,2,2,,2,900,3,11,1,1,1,1,1,11,1,2,8,8,8,8,8,1,8,8,8,8,8,8,3,7,9,9,7,9,0,0,0,50,100,12,12,12,12,12,12,,,,,,,,,,,,,2,,1,,5,3,,1,19999,NA,6,2,1,6,NA,NA,1,NA,1971,1,K7K,35,35044,3510010,1,Kingston and the Islands,Kingston,CY,451.5833,132485,293.37887384232323,1
2022-05-26T10:09:26Z,2022-05-26T10:17:24Z,100,477,1,2022-05-26T10:17:24Z,anonymous,EN,1,2,2,cost of living,1,7,1,1,,1,2,,NA,,NA,,NA,,1,NA,1,1,NA,NA,NA,,0,64,0,0,61,0,0,33,3,3,3,3,3,3,3,1,2,3,3,2,3,4,2,2,2,1,,3,2,5,2,,2,1200,3,11,11,9,6,1,1,11,12,11,11,11,12,11,11,12,11,11,11,11,11,11,1,12,11,11,12,11,0,0,0,0,100,11,1,1,1,11,11,,it's a good size,brings too many people to an area where the infastructure for traffic control is terrible,,this is not an affordable housing plan,,not an affordable housing plan,,,"we need more homes, not condos",,to bring in more homes,3,,2,,9,1,,1,135000,NA,2,2,2,6,NA,NA,NA,1,1977,2,M4L,35,35007,3520005,1,Beaches--East York,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-24T07:41:46Z,2022-05-24T07:50:01Z,100,494,1,2022-05-24T07:50:02Z,anonymous,EN,1,2,2,crime and inflation,5,6,1,1,,1,2,,NA,,NA,,NA,,NA,NA,1,NA,NA,NA,NA,,55,54,49,48,54,51,39,42,1,1,3,3,3,3,2,2,2,3,3,2,3,2,2,2,2,1,,3,2,5,1,,1,2000,2,10,10,10,10,6,4,9,9,8,8,8,12,8,8,9,10,10,10,9,9,10,9,9,9,9,9,9,25,25,75,75,25,10,10,10,10,9,10,,It will have more affordable home,,It will be more affordable home to everyone,,It will be more affordable home to everyone,,It will be more affordable home to everyone,,"NA",,It will be more affordable home to everyone,6,,1,,7,1,,2,149000,NA,1,2,2,2,NA,1,NA,NA,1974,1,L6C,35,35056,3519036,1,Markham--Unionville,Markham,CY,210.9319,338503,1604.7975673665292,1
2022-05-26T09:12:10Z,2022-05-26T09:17:11Z,100,300,1,2022-05-26T09:17:11Z,anonymous,EN,1,3,3,.,9,9,1,2,,1,6,,NA,,NA,,2,,1,NA,1,1,NA,NA,NA,,0,50,0,0,52,0,0,0,3,3,3,3,3,3,3,2,2,2,2,2,2,4,4,4,3,6,,NA,2,1,2,,2,825,2,11,1,1,1,1,1,8,6,11,11,6,6,6,6,11,6,7,6,7,7,7,7,6,6,6,6,7,100,50,75,75,50,5,8,7,8,7,7,.,,,.,,.,,.,,.,,.,6,,1,,7,3,,2,52000,NA,6,2,1,1,NA,NA,1,NA,1987,1,N7L,35,35017,3536020,1,Chatham-Kent--Leamington,Chatham-Kent,MU,2451.9038,103988,42.411125591468966,1
2022-05-21T12:10:54Z,2022-05-21T12:18:46Z,100,472,1,2022-05-21T12:18:46Z,anonymous,EN,1,2,2,Crime,0,0,1,3,,2,6,,NA,,NA,,6,,NA,NA,NA,NA,NA,NA,1,,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,,NA,2,5,1,,2,4000,2,11,11,8,4,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,50,50,50,50,50,12,12,12,12,12,12,,,,,,,,,,,,,6,,2,,5,2,,1,20000,NA,2,1,4,1,NA,1,NA,NA,1991,2,M6E,35,35090,3520005,1,Toronto--St. Paul's,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-18T17:35:40Z,2022-05-18T17:46:19Z,100,638,1,2022-05-18T17:46:19Z,anonymous,EN,1,2,2,Housing affordability,5,5,1,1,,1,1,,NA,,NA,,NA,,NA,1,NA,1,NA,NA,NA,,58,25,54,25,52,51,NA,NA,1,1,1,NA,1,1,2,2,2,2,3,2,3,2,2,2,2,1,,2,1,2,2,,2,2500,2,10,10,8,7,6,1,7,10,6,8,8,12,9,9,11,10,11,11,8,8,7,9,8,9,8,8,11,50,50,50,50,50,8,8,8,8,8,8,,Moderately support,,Moderately support,,Moderately support,,N/A,,"NA",,"NA",6,,2,,6,1,,2,60000,NA,1,1,2,2,NA,NA,1,NA,1962,2,M1W,35,35093,3520005,1,Scarborough--Agincourt,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-18T16:56:58Z,2022-05-18T17:04:04Z,100,425,1,2022-05-18T17:04:05Z,anonymous,EN,1,1,1,Gas prices,5,4,1,2,,1,2,,NA,,NA,,NA,,NA,1,NA,NA,NA,NA,NA,,47,75,NA,NA,34,17,9,45,3,1,3,1,1,3,3,1,1,1,2,2,1,2,2,3,3,3,,2,2,4,2,,2,1200,2,7,5,7,1,1,1,4,4,6,9,1,3,3,7,8,6,5,5,8,6,3,4,8,4,6,4,4,50,25,75,50,25,4,5,6,5,8,4,There’s too many buildings as it is,,Same,,,,Same,,,Less buildings,Take up too much room,,4,,1,,6,1,,1,1,NA,1,1,3,2,NA,NA,1,NA,1976,1,M1T,35,35093,3520005,1,Scarborough--Agincourt,Toronto,C,631.0983,2794356,4427.766641108049,1
2022-05-19T15:23:15Z,2022-05-19T16:08:37Z,100,2722,1,2022-05-19T16:08:38Z,anonymous,EN,1,3,3,inflation and the cost of living,3,5,1,2,,1,2,,NA,,NA,,NA,,NA,NA,1,1,NA,NA,NA,,30,72,0,18,70,23,0,18,3,3,4,3,3,3,3,2,1,2,3,1,1,3,3,2,3,3,,2,1,2,1,,2,45,2,11,11,8,2,2,2,8,6,7,5,1,10,7,5,10,6,5,8,3,8,8,2,3,3,5,8,12,75,100,75,50,100,6,2,4,1,9,10,,,it's a small neighbourhood that can't handle the toll on the infrastructure and roads,,it's better to have affordable housing than purchased.,,"it's too big, too much traffic, and we need more affordable housing than purchase",,,it fits with the neighbourhood,,it fits with the neighbourhood.,2,,2,,7,1,,2,45000,NA,3,2,1,2,NA,1,NA,NA,1977,2,L8H,35,35036,3525005,1,Hamilton East--Stoney Creek,Hamilton,C,1118.3101,569353,509.11907171365084,1
